#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.5708
#BOTTOM:,593.3048
DEPTH_LSF,RHON
m,g/cm3
245.2232,2.019604
245.3756,2.014588
245.5280,2.023059
245.6804,2.038197
245.8328,2.038658
245.9852,2.056363
246.1376,2.070995
246.2900,2.075077
246.4424,2.079027
246.5948,2.078308
246.7472,2.080655
246.8996,2.083554
247.0520,2.079547
247.2044,2.073351
247.3568,2.069696
247.5092,2.068056
247.6616,2.064221
247.8140,2.060785
247.9664,2.047931
248.1188,2.034967
248.2712,2.010056
248.4236,2.001942
248.5760,1.986574
248.7284,1.983308
248.8808,1.980013
249.0332,2.001442
249.1856,2.000999
249.3380,2.005808
249.4904,1.994725
249.6428,1.993879
249.7952,1.974148
249.9476,1.957315
250.1000,1.954073
250.2524,1.966115
250.4048,1.97605
250.5572,1.997821
250.7096,2.001702
250.8620,1.985482
251.0144,1.946654
251.1668,1.885555
251.3192,1.84866
251.4716,1.837014
251.6240,1.852874
251.7764,1.895397
251.9288,1.964859
252.0812,2.016819
252.2336,2.067369
252.3860,2.09483
252.5384,2.087938
252.6908,2.071231
252.8432,2.059809
252.9956,2.050453
253.1480,2.036511
253.3004,2.02835
253.4528,2.023287
253.6052,2.019674
253.7576,2.016533
253.9100,2.015139
254.0624,2.025024
254.2148,2.033677
254.3672,2.04389
254.5196,2.050399
254.6720,2.074044
254.8244,2.090975
254.9768,2.109613
255.1292,2.122143
255.2816,2.12382
255.4340,2.105188
255.5864,2.089483
255.7388,2.057624
255.8912,2.045194
256.0436,2.047143
256.1960,2.046933
256.3484,2.055634
256.5008,2.075192
256.6532,2.094082
256.8056,2.093863
256.9580,2.090253
257.1104,2.086622
257.2628,2.080686
257.4152,2.067407
257.5676,2.062932
257.7200,2.057933
257.8724,2.04178
258.0248,2.04671
258.1772,2.051546
258.3296,2.061607
258.4820,2.067635
258.6344,2.079213
258.7868,2.072767
258.9392,2.07636
259.0916,2.055951
259.2440,2.053545
259.3964,2.056218
259.5488,2.054576
259.7012,2.06003
259.8536,2.075928
260.0060,2.075349
260.1584,2.069405
